tp,tn,fp,fn,p,r,a,f1
41,98,9,17,0.82,0.7068965517241379,0.8424242424242424,0.7592592592592593
38,95,12,20,0.76,0.6551724137931034,0.806060606060606,0.7037037037037037
39,95,12,19,0.7647058823529411,0.6724137931034483,0.8121212121212121,0.7155963302752292
44,90,17,14,0.7213114754098361,0.7586206896551724,0.8121212121212121,0.7394957983193277
35,93,14,23,0.7142857142857143,0.603448275862069,0.7757575757575758,0.6542056074766354
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
36,97,10,22,0.782608695652174,0.6206896551724138,0.806060606060606,0.6923076923076923
37,96,11,21,0.7708333333333334,0.6379310344827587,0.806060606060606,0.69811320754717
37,93,14,21,0.7254901960784313,0.6379310344827587,0.7878787878787878,0.6788990825688075
43,97,10,15,0.8113207547169812,0.7413793103448276,0.8484848484848485,0.7747747747747747
40,95,12,18,0.7692307692307693,0.6896551724137931,0.8181818181818182,0.7272727272727274
40,89,18,18,0.6896551724137931,0.6896551724137931,0.7818181818181819,0.6896551724137931
41,88,19,17,0.6833333333333333,0.7068965517241379,0.7818181818181819,0.6949152542372882
41,90,17,17,0.7068965517241379,0.7068965517241379,0.793939393939394,0.7068965517241379
34,98,9,24,0.7906976744186046,0.5862068965517241,0.8,0.6732673267326732
34,95,12,24,0.7391304347826086,0.5862068965517241,0.7818181818181819,0.6538461538461539
40,92,15,18,0.7272727272727273,0.6896551724137931,0.8,0.7079646017699116
37,97,10,21,0.7872340425531915,0.6379310344827587,0.8121212121212121,0.7047619047619048
38,89,18,20,0.6785714285714286,0.6551724137931034,0.7696969696969697,0.6666666666666666
35,92,15,23,0.7,0.603448275862069,0.7696969696969697,0.6481481481481481
39,90,17,19,0.6964285714285714,0.6724137931034483,0.7818181818181819,0.6842105263157895
45,94,13,13,0.7758620689655172,0.7758620689655172,0.8424242424242424,0.7758620689655173
40,92,15,18,0.7272727272727273,0.6896551724137931,0.8,0.7079646017699116
36,96,11,22,0.7659574468085106,0.6206896551724138,0.8,0.6857142857142856
42,86,21,16,0.6666666666666666,0.7241379310344828,0.7757575757575758,0.6942148760330579
38,89,18,20,0.6785714285714286,0.6551724137931034,0.7696969696969697,0.6666666666666666
30,94,13,28,0.6976744186046512,0.5172413793103449,0.7515151515151515,0.594059405940594
38,92,15,20,0.7169811320754716,0.6551724137931034,0.7878787878787878,0.6846846846846846
40,95,12,18,0.7692307692307693,0.6896551724137931,0.8181818181818182,0.7272727272727274
41,95,12,17,0.7735849056603774,0.7068965517241379,0.8242424242424242,0.7387387387387387
40,93,14,18,0.7407407407407407,0.6896551724137931,0.806060606060606,0.7142857142857143
39,94,13,19,0.75,0.6724137931034483,0.806060606060606,0.709090909090909
36,94,13,22,0.7346938775510204,0.6206896551724138,0.7878787878787878,0.6728971962616822
38,92,15,20,0.7169811320754716,0.6551724137931034,0.7878787878787878,0.6846846846846846
38,96,11,20,0.7755102040816326,0.6551724137931034,0.8121212121212121,0.7102803738317757
37,94,13,21,0.74,0.6379310344827587,0.793939393939394,0.6851851851851852
36,90,17,22,0.6792452830188679,0.6206896551724138,0.7636363636363637,0.6486486486486486
41,92,15,17,0.7321428571428571,0.7068965517241379,0.806060606060606,0.719298245614035
35,96,11,23,0.7608695652173914,0.603448275862069,0.793939393939394,0.673076923076923
37,94,13,21,0.74,0.6379310344827587,0.793939393939394,0.6851851851851852
36,93,14,22,0.72,0.6206896551724138,0.7818181818181819,0.6666666666666666
38,94,13,20,0.7450980392156863,0.6551724137931034,0.8,0.6972477064220184
36,96,11,22,0.7659574468085106,0.6206896551724138,0.8,0.6857142857142856
35,90,17,23,0.6730769230769231,0.603448275862069,0.7575757575757576,0.6363636363636364
40,90,17,18,0.7017543859649122,0.6896551724137931,0.7878787878787878,0.6956521739130435
41,92,15,17,0.7321428571428571,0.7068965517241379,0.806060606060606,0.719298245614035
36,94,13,22,0.7346938775510204,0.6206896551724138,0.7878787878787878,0.6728971962616822
37,96,11,21,0.7708333333333334,0.6379310344827587,0.806060606060606,0.69811320754717
35,94,13,23,0.7291666666666666,0.603448275862069,0.7818181818181819,0.6603773584905661
34,87,20,24,0.6296296296296297,0.5862068965517241,0.7333333333333333,0.6071428571428571
37,89,18,21,0.6727272727272727,0.6379310344827587,0.7636363636363637,0.6548672566371682
38,94,13,20,0.7450980392156863,0.6551724137931034,0.8,0.6972477064220184
35,99,8,23,0.813953488372093,0.603448275862069,0.8121212121212121,0.693069306930693
38,92,15,20,0.7169811320754716,0.6551724137931034,0.7878787878787878,0.6846846846846846
39,89,18,19,0.6842105263157895,0.6724137931034483,0.7757575757575758,0.6782608695652174
36,97,10,22,0.782608695652174,0.6206896551724138,0.806060606060606,0.6923076923076923
43,93,14,15,0.7543859649122807,0.7413793103448276,0.8242424242424242,0.7478260869565219
33,88,19,25,0.6346153846153846,0.5689655172413793,0.7333333333333333,0.6
38,92,15,20,0.7169811320754716,0.6551724137931034,0.7878787878787878,0.6846846846846846
37,91,16,21,0.6981132075471698,0.6379310344827587,0.7757575757575758,0.6666666666666667
35,93,14,23,0.7142857142857143,0.603448275862069,0.7757575757575758,0.6542056074766354
34,93,14,24,0.7083333333333334,0.5862068965517241,0.7696969696969697,0.6415094339622641
37,87,20,21,0.6491228070175439,0.6379310344827587,0.7515151515151515,0.6434782608695653
41,89,18,17,0.6949152542372882,0.7068965517241379,0.7878787878787878,0.7008547008547009
