tp,tn,fp,fn,p,r,a,f1
149,225,67,16,0.6898148148148148,0.9030303030303031,0.8183807439824945,0.7821522309711286
145,230,62,20,0.7004830917874396,0.8787878787878788,0.8205689277899344,0.7795698924731183
143,227,65,22,0.6875,0.8666666666666667,0.8096280087527352,0.7667560321715817
145,233,59,20,0.7107843137254902,0.8787878787878788,0.8271334792122538,0.7859078590785908
148,230,62,17,0.7047619047619048,0.896969696969697,0.8271334792122538,0.7893333333333333
145,229,63,20,0.6971153846153846,0.8787878787878788,0.8183807439824945,0.777479892761394
147,230,62,18,0.7033492822966507,0.8909090909090909,0.824945295404814,0.786096256684492
149,229,63,16,0.7028301886792453,0.9030303030303031,0.8271334792122538,0.7904509283819628
152,229,63,13,0.7069767441860465,0.9212121212121213,0.8336980306345733,0.7999999999999999
151,232,60,14,0.7156398104265402,0.9151515151515152,0.838074398249453,0.803191489361702
150,218,74,15,0.6696428571428571,0.9090909090909091,0.8052516411378556,0.7712082262210797
148,229,63,17,0.7014218009478673,0.896969696969697,0.824945295404814,0.7872340425531914
146,226,66,19,0.6886792452830188,0.8848484848484849,0.8140043763676149,0.7745358090185677
146,229,63,19,0.6985645933014354,0.8848484848484849,0.8205689277899344,0.7807486631016042
152,225,67,13,0.6940639269406392,0.9212121212121213,0.824945295404814,0.7916666666666666
149,220,72,16,0.6742081447963801,0.9030303030303031,0.8074398249452954,0.772020725388601
147,230,62,18,0.7033492822966507,0.8909090909090909,0.824945295404814,0.786096256684492
144,237,55,21,0.7236180904522613,0.8727272727272727,0.8336980306345733,0.7912087912087913
150,228,64,15,0.7009345794392523,0.9090909090909091,0.8271334792122538,0.7915567282321898
148,223,69,17,0.6820276497695853,0.896969696969697,0.811816192560175,0.774869109947644
141,230,62,24,0.6945812807881774,0.8545454545454545,0.811816192560175,0.7663043478260869
149,227,65,16,0.6962616822429907,0.9030303030303031,0.8227571115973742,0.7862796833773087
146,222,70,19,0.6759259259259259,0.8848484848484849,0.8052516411378556,0.7664041994750657
145,226,66,20,0.6872037914691943,0.8787878787878788,0.811816192560175,0.7712765957446808
151,233,59,14,0.719047619047619,0.9151515151515152,0.8402625820568927,0.8053333333333333
155,224,68,10,0.695067264573991,0.9393939393939394,0.8293216630196937,0.7989690721649485
146,235,57,19,0.7192118226600985,0.8848484848484849,0.8336980306345733,0.7934782608695652
147,237,55,18,0.7277227722772277,0.8909090909090909,0.8402625820568927,0.8010899182561307
147,228,64,18,0.6966824644549763,0.8909090909090909,0.8205689277899344,0.7819148936170213
140,227,65,25,0.6829268292682927,0.8484848484848485,0.8030634573304157,0.7567567567567567
146,226,66,19,0.6886792452830188,0.8848484848484849,0.8140043763676149,0.7745358090185677
151,228,64,14,0.7023255813953488,0.9151515151515152,0.8293216630196937,0.7947368421052632
152,229,63,13,0.7069767441860465,0.9212121212121213,0.8336980306345733,0.7999999999999999
150,226,66,15,0.6944444444444444,0.9090909090909091,0.8227571115973742,0.7874015748031497
147,235,57,18,0.7205882352941176,0.8909090909090909,0.8358862144420132,0.7967479674796749
149,227,65,16,0.6962616822429907,0.9030303030303031,0.8227571115973742,0.7862796833773087
146,232,60,19,0.7087378640776699,0.8848484848484849,0.8271334792122538,0.7870619946091644
146,223,69,19,0.6790697674418604,0.8848484848484849,0.8074398249452954,0.768421052631579
156,226,66,9,0.7027027027027027,0.9454545454545454,0.8358862144420132,0.806201550387597
149,233,59,16,0.7163461538461539,0.9030303030303031,0.8358862144420132,0.7989276139410187
