tp,tn,fp,fn,p,r,a,f1
42,85,22,16,0.65625,0.7241379310344828,0.7696969696969697,0.6885245901639345
44,89,18,14,0.7096774193548387,0.7586206896551724,0.806060606060606,0.7333333333333333
41,81,26,17,0.6119402985074627,0.7068965517241379,0.7393939393939394,0.6559999999999999
41,88,19,17,0.6833333333333333,0.7068965517241379,0.7818181818181819,0.6949152542372882
46,85,22,12,0.6764705882352942,0.7931034482758621,0.793939393939394,0.7301587301587301
39,88,19,19,0.6724137931034483,0.6724137931034483,0.7696969696969697,0.6724137931034483
44,86,21,14,0.676923076923077,0.7586206896551724,0.7878787878787878,0.7154471544715447
44,89,18,14,0.7096774193548387,0.7586206896551724,0.806060606060606,0.7333333333333333
45,91,16,13,0.7377049180327869,0.7758620689655172,0.8242424242424242,0.7563025210084033
47,86,21,11,0.6911764705882353,0.8103448275862069,0.806060606060606,0.746031746031746
39,91,16,19,0.7090909090909091,0.6724137931034483,0.7878787878787878,0.6902654867256638
44,88,19,14,0.6984126984126984,0.7586206896551724,0.8,0.7272727272727273
42,85,22,16,0.65625,0.7241379310344828,0.7696969696969697,0.6885245901639345
43,84,23,15,0.6515151515151515,0.7413793103448276,0.7696969696969697,0.6935483870967741
39,87,20,19,0.6610169491525424,0.6724137931034483,0.7636363636363637,0.6666666666666666
45,86,21,13,0.6818181818181818,0.7758620689655172,0.793939393939394,0.7258064516129032
41,87,20,17,0.6721311475409836,0.7068965517241379,0.7757575757575758,0.6890756302521007
46,89,18,12,0.71875,0.7931034482758621,0.8181818181818182,0.7540983606557378
45,86,21,13,0.6818181818181818,0.7758620689655172,0.793939393939394,0.7258064516129032
41,88,19,17,0.6833333333333333,0.7068965517241379,0.7818181818181819,0.6949152542372882
40,90,17,18,0.7017543859649122,0.6896551724137931,0.7878787878787878,0.6956521739130435
42,90,17,16,0.711864406779661,0.7241379310344828,0.8,0.717948717948718
46,82,25,12,0.647887323943662,0.7931034482758621,0.7757575757575758,0.7131782945736435
39,92,15,19,0.7222222222222222,0.6724137931034483,0.793939393939394,0.6964285714285714
47,87,20,11,0.7014925373134329,0.8103448275862069,0.8121212121212121,0.752
42,89,18,16,0.7,0.7241379310344828,0.793939393939394,0.711864406779661
44,84,23,14,0.6567164179104478,0.7586206896551724,0.7757575757575758,0.7040000000000001
42,93,14,16,0.75,0.7241379310344828,0.8181818181818182,0.736842105263158
42,88,19,16,0.6885245901639344,0.7241379310344828,0.7878787878787878,0.7058823529411765
41,89,18,17,0.6949152542372882,0.7068965517241379,0.7878787878787878,0.7008547008547009
45,91,16,13,0.7377049180327869,0.7758620689655172,0.8242424242424242,0.7563025210084033
45,91,16,13,0.7377049180327869,0.7758620689655172,0.8242424242424242,0.7563025210084033
46,84,23,12,0.6666666666666666,0.7931034482758621,0.7878787878787878,0.7244094488188977
42,81,26,16,0.6176470588235294,0.7241379310344828,0.7454545454545455,0.6666666666666667
46,86,21,12,0.6865671641791045,0.7931034482758621,0.8,0.736
43,82,25,15,0.6323529411764706,0.7413793103448276,0.7575757575757576,0.6825396825396826
43,92,15,15,0.7413793103448276,0.7413793103448276,0.8181818181818182,0.7413793103448276
42,93,14,16,0.75,0.7241379310344828,0.8181818181818182,0.736842105263158
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
42,89,18,16,0.7,0.7241379310344828,0.793939393939394,0.711864406779661
40,89,18,18,0.6896551724137931,0.6896551724137931,0.7818181818181819,0.6896551724137931
37,92,15,21,0.7115384615384616,0.6379310344827587,0.7818181818181819,0.6727272727272728
40,93,14,18,0.7407407407407407,0.6896551724137931,0.806060606060606,0.7142857142857143
41,93,14,17,0.7454545454545455,0.7068965517241379,0.8121212121212121,0.7256637168141592
41,89,18,17,0.6949152542372882,0.7068965517241379,0.7878787878787878,0.7008547008547009
43,85,22,15,0.6615384615384615,0.7413793103448276,0.7757575757575758,0.6991869918699186
49,87,20,9,0.7101449275362319,0.8448275862068966,0.8242424242424242,0.7716535433070866
45,87,20,13,0.6923076923076923,0.7758620689655172,0.8,0.7317073170731708
44,91,16,14,0.7333333333333333,0.7586206896551724,0.8181818181818182,0.7457627118644068
45,87,20,13,0.6923076923076923,0.7758620689655172,0.8,0.7317073170731708
46,87,20,12,0.696969696969697,0.7931034482758621,0.806060606060606,0.7419354838709677
39,91,16,19,0.7090909090909091,0.6724137931034483,0.7878787878787878,0.6902654867256638
46,91,16,12,0.7419354838709677,0.7931034482758621,0.8303030303030303,0.7666666666666667
43,89,18,15,0.7049180327868853,0.7413793103448276,0.8,0.7226890756302522
42,80,27,16,0.6086956521739131,0.7241379310344828,0.7393939393939394,0.6614173228346457
39,93,14,19,0.7358490566037735,0.6724137931034483,0.8,0.7027027027027026
42,91,16,16,0.7241379310344828,0.7241379310344828,0.806060606060606,0.7241379310344829
44,83,24,14,0.6470588235294118,0.7586206896551724,0.7696969696969697,0.6984126984126984
42,90,17,16,0.711864406779661,0.7241379310344828,0.8,0.717948717948718
44,88,19,14,0.6984126984126984,0.7586206896551724,0.8,0.7272727272727273
42,90,17,16,0.711864406779661,0.7241379310344828,0.8,0.717948717948718
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
43,85,22,15,0.6615384615384615,0.7413793103448276,0.7757575757575758,0.6991869918699186
44,89,18,14,0.7096774193548387,0.7586206896551724,0.806060606060606,0.7333333333333333
46,91,16,12,0.7419354838709677,0.7931034482758621,0.8303030303030303,0.7666666666666667
43,87,20,15,0.6825396825396826,0.7413793103448276,0.7878787878787878,0.7107438016528926
44,89,18,14,0.7096774193548387,0.7586206896551724,0.806060606060606,0.7333333333333333
47,83,24,11,0.6619718309859155,0.8103448275862069,0.7878787878787878,0.7286821705426356
43,85,22,15,0.6615384615384615,0.7413793103448276,0.7757575757575758,0.6991869918699186
45,89,18,13,0.7142857142857143,0.7758620689655172,0.8121212121212121,0.7438016528925621
46,86,21,12,0.6865671641791045,0.7931034482758621,0.8,0.736
47,82,25,11,0.6527777777777778,0.8103448275862069,0.7818181818181819,0.7230769230769231
