tp,tn,fp,fn,p,r,a,f1
148,229,63,17,0.7014218009478673,0.896969696969697,0.824945295404814,0.7872340425531914
148,222,70,17,0.6788990825688074,0.896969696969697,0.8096280087527352,0.772845953002611
144,225,67,21,0.6824644549763034,0.8727272727272727,0.8074398249452954,0.7659574468085106
149,243,49,16,0.7525252525252525,0.9030303030303031,0.8577680525164114,0.8209366391184574
142,226,66,23,0.6826923076923077,0.8606060606060606,0.8052516411378556,0.7613941018766756
152,237,55,13,0.7342995169082126,0.9212121212121213,0.8512035010940919,0.8172043010752689
151,223,69,14,0.6863636363636364,0.9151515151515152,0.8183807439824945,0.7844155844155845
141,231,61,24,0.698019801980198,0.8545454545454545,0.8140043763676149,0.768392370572207
145,224,68,20,0.6807511737089202,0.8787878787878788,0.8074398249452954,0.7671957671957672
141,219,73,24,0.6588785046728972,0.8545454545454545,0.787746170678337,0.7440633245382585
145,234,58,20,0.7142857142857143,0.8787878787878788,0.8293216630196937,0.7880434782608696
153,234,58,12,0.7251184834123223,0.9272727272727272,0.8468271334792122,0.8138297872340425
149,224,68,16,0.6866359447004609,0.9030303030303031,0.8161925601750547,0.7801047120418848
142,240,52,23,0.7319587628865979,0.8606060606060606,0.8358862144420132,0.7910863509749303
147,227,65,18,0.6933962264150944,0.8909090909090909,0.8183807439824945,0.779840848806366
146,224,68,19,0.6822429906542056,0.8848484848484849,0.8096280087527352,0.7704485488126649
152,221,71,13,0.6816143497757847,0.9212121212121213,0.8161925601750547,0.7835051546391754
145,234,58,20,0.7142857142857143,0.8787878787878788,0.8293216630196937,0.7880434782608696
145,233,59,20,0.7107843137254902,0.8787878787878788,0.8271334792122538,0.7859078590785908
147,221,71,18,0.6743119266055045,0.8909090909090909,0.8052516411378556,0.7676240208877285
152,224,68,13,0.6909090909090909,0.9212121212121213,0.8227571115973742,0.7896103896103895
141,238,54,24,0.7230769230769231,0.8545454545454545,0.8293216630196937,0.7833333333333332
148,225,67,17,0.6883720930232559,0.896969696969697,0.8161925601750547,0.7789473684210526
141,229,63,24,0.6911764705882353,0.8545454545454545,0.8096280087527352,0.7642276422764227
143,225,67,22,0.680952380952381,0.8666666666666667,0.8052516411378556,0.7626666666666667
150,237,55,15,0.7317073170731707,0.9090909090909091,0.8468271334792122,0.8108108108108109
144,226,66,21,0.6857142857142857,0.8727272727272727,0.8096280087527352,0.768
145,232,60,20,0.7073170731707317,0.8787878787878788,0.824945295404814,0.7837837837837839
143,226,66,22,0.6842105263157895,0.8666666666666667,0.8074398249452954,0.7647058823529413
146,225,67,19,0.6854460093896714,0.8848484848484849,0.811816192560175,0.7724867724867724
136,227,65,29,0.6766169154228856,0.8242424242424242,0.7943107221006565,0.7431693989071038
149,225,67,16,0.6898148148148148,0.9030303030303031,0.8183807439824945,0.7821522309711286
148,225,67,17,0.6883720930232559,0.896969696969697,0.8161925601750547,0.7789473684210526
