tp,tn,fp,fn,p,r,a,f1
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,94,13,13,0.7758620689655172,0.7758620689655172,0.8424242424242424,0.7758620689655173
46,95,12,12,0.7931034482758621,0.7931034482758621,0.8545454545454545,0.7931034482758621
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
46,95,12,12,0.7931034482758621,0.7931034482758621,0.8545454545454545,0.7931034482758621
46,94,13,12,0.7796610169491526,0.7931034482758621,0.8484848484848485,0.7863247863247863
46,96,11,12,0.8070175438596491,0.7931034482758621,0.8606060606060606,0.8
46,96,11,12,0.8070175438596491,0.7931034482758621,0.8606060606060606,0.8
46,95,12,12,0.7931034482758621,0.7931034482758621,0.8545454545454545,0.7931034482758621
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
46,93,14,12,0.7666666666666667,0.7931034482758621,0.8424242424242424,0.7796610169491527
46,95,12,12,0.7931034482758621,0.7931034482758621,0.8545454545454545,0.7931034482758621
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
46,95,12,12,0.7931034482758621,0.7931034482758621,0.8545454545454545,0.7931034482758621
46,96,11,12,0.8070175438596491,0.7931034482758621,0.8606060606060606,0.8
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
46,96,11,12,0.8070175438596491,0.7931034482758621,0.8606060606060606,0.8
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
46,94,13,12,0.7796610169491526,0.7931034482758621,0.8484848484848485,0.7863247863247863
46,95,12,12,0.7931034482758621,0.7931034482758621,0.8545454545454545,0.7931034482758621
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
