tp,tn,fp,fn,p,r,a,f1
150,230,62,15,0.7075471698113207,0.9090909090909091,0.8315098468271335,0.7957559681697612
152,232,60,13,0.7169811320754716,0.9212121212121213,0.8402625820568927,0.806366047745358
150,238,54,15,0.7352941176470589,0.9090909090909091,0.849015317286652,0.8130081300813008
150,228,64,15,0.7009345794392523,0.9090909090909091,0.8271334792122538,0.7915567282321898
148,239,53,17,0.736318407960199,0.896969696969697,0.8468271334792122,0.8087431693989071
152,235,57,13,0.7272727272727273,0.9212121212121213,0.8468271334792122,0.8128342245989306
156,232,60,9,0.7222222222222222,0.9454545454545454,0.849015317286652,0.8188976377952756
152,233,59,13,0.7203791469194313,0.9212121212121213,0.8424507658643327,0.8085106382978723
153,232,60,12,0.7183098591549296,0.9272727272727272,0.8424507658643327,0.8095238095238096
153,229,63,12,0.7083333333333334,0.9272727272727272,0.8358862144420132,0.8031496062992126
149,239,53,16,0.7376237623762376,0.9030303030303031,0.849015317286652,0.8119891008174387
149,235,57,16,0.7233009708737864,0.9030303030303031,0.8402625820568927,0.8032345013477089
154,233,59,11,0.7230046948356808,0.9333333333333333,0.8468271334792122,0.8148148148148148
153,235,57,12,0.7285714285714285,0.9272727272727272,0.849015317286652,0.8159999999999998
156,234,58,9,0.7289719626168224,0.9454545454545454,0.8533916849015317,0.8232189973614775
153,232,60,12,0.7183098591549296,0.9272727272727272,0.8424507658643327,0.8095238095238096
152,232,60,13,0.7169811320754716,0.9212121212121213,0.8402625820568927,0.806366047745358
155,237,55,10,0.7380952380952381,0.9393939393939394,0.8577680525164114,0.8266666666666667
145,241,51,20,0.7397959183673469,0.8787878787878788,0.8446389496717724,0.8033240997229917
152,236,56,13,0.7307692307692307,0.9212121212121213,0.849015317286652,0.8150134048257373
155,240,52,10,0.748792270531401,0.9393939393939394,0.8643326039387309,0.8333333333333334
148,237,55,17,0.729064039408867,0.896969696969697,0.8424507658643327,0.8043478260869564
150,230,62,15,0.7075471698113207,0.9090909090909091,0.8315098468271335,0.7957559681697612
154,231,61,11,0.7162790697674418,0.9333333333333333,0.8424507658643327,0.8105263157894737
