tp,tn,fp,fn,p,r,a,f1
147,236,56,18,0.7241379310344828,0.8909090909090909,0.838074398249453,0.7989130434782608
150,231,61,15,0.7109004739336493,0.9090909090909091,0.8336980306345733,0.7978723404255318
149,233,59,16,0.7163461538461539,0.9030303030303031,0.8358862144420132,0.7989276139410187
152,233,59,13,0.7203791469194313,0.9212121212121213,0.8424507658643327,0.8085106382978723
152,232,60,13,0.7169811320754716,0.9212121212121213,0.8402625820568927,0.806366047745358
155,235,57,10,0.7311320754716981,0.9393939393939394,0.8533916849015317,0.8222811671087533
154,226,66,11,0.7,0.9333333333333333,0.8315098468271335,0.8
149,233,59,16,0.7163461538461539,0.9030303030303031,0.8358862144420132,0.7989276139410187
155,234,58,10,0.7276995305164319,0.9393939393939394,0.8512035010940919,0.82010582010582
156,233,59,9,0.7255813953488373,0.9454545454545454,0.8512035010940919,0.8210526315789475
151,235,57,14,0.7259615384615384,0.9151515151515152,0.8446389496717724,0.8096514745308311
150,231,61,15,0.7109004739336493,0.9090909090909091,0.8336980306345733,0.7978723404255318
152,229,63,13,0.7069767441860465,0.9212121212121213,0.8336980306345733,0.7999999999999999
147,233,59,18,0.7135922330097088,0.8909090909090909,0.8315098468271335,0.7924528301886792
151,240,52,14,0.7438423645320197,0.9151515151515152,0.8555798687089715,0.8206521739130435
151,238,54,14,0.7365853658536585,0.9151515151515152,0.8512035010940919,0.8162162162162161
151,227,65,14,0.6990740740740741,0.9151515151515152,0.8271334792122538,0.7926509186351707
153,241,51,12,0.75,0.9272727272727272,0.862144420131291,0.8292682926829268
151,231,61,14,0.7122641509433962,0.9151515151515152,0.8358862144420132,0.8010610079575597
151,237,55,14,0.7330097087378641,0.9151515151515152,0.849015317286652,0.8140161725067385
153,237,55,12,0.7355769230769231,0.9272727272727272,0.8533916849015317,0.8203753351206435
155,239,53,10,0.7451923076923077,0.9393939393939394,0.862144420131291,0.8310991957104558
149,234,58,16,0.7198067632850241,0.9030303030303031,0.838074398249453,0.8010752688172044
151,238,54,14,0.7365853658536585,0.9151515151515152,0.8512035010940919,0.8162162162162161
152,233,59,13,0.7203791469194313,0.9212121212121213,0.8424507658643327,0.8085106382978723
147,237,55,18,0.7277227722772277,0.8909090909090909,0.8402625820568927,0.8010899182561307
154,229,63,11,0.7096774193548387,0.9333333333333333,0.838074398249453,0.806282722513089
150,229,63,15,0.704225352112676,0.9090909090909091,0.8293216630196937,0.7936507936507936
152,233,59,13,0.7203791469194313,0.9212121212121213,0.8424507658643327,0.8085106382978723
148,232,60,17,0.7115384615384616,0.896969696969697,0.8315098468271335,0.7935656836461126
149,232,60,16,0.7129186602870813,0.9030303030303031,0.8336980306345733,0.7967914438502673
149,238,54,16,0.7339901477832512,0.9030303030303031,0.8468271334792122,0.8097826086956522
147,230,62,18,0.7033492822966507,0.8909090909090909,0.824945295404814,0.786096256684492
150,234,58,15,0.7211538461538461,0.9090909090909091,0.8402625820568927,0.8042895442359248
150,234,58,15,0.7211538461538461,0.9090909090909091,0.8402625820568927,0.8042895442359248
154,229,63,11,0.7096774193548387,0.9333333333333333,0.838074398249453,0.806282722513089
153,228,64,12,0.7050691244239631,0.9272727272727272,0.8336980306345733,0.8010471204188481
151,228,64,14,0.7023255813953488,0.9151515151515152,0.8293216630196937,0.7947368421052632
146,234,58,19,0.7156862745098039,0.8848484848484849,0.8315098468271335,0.7913279132791329
149,237,55,16,0.7303921568627451,0.9030303030303031,0.8446389496717724,0.8075880758807589
150,231,61,15,0.7109004739336493,0.9090909090909091,0.8336980306345733,0.7978723404255318
150,236,56,15,0.7281553398058253,0.9090909090909091,0.8446389496717724,0.8086253369272237
151,234,58,14,0.722488038277512,0.9151515151515152,0.8424507658643327,0.8074866310160428
149,230,62,16,0.7061611374407583,0.9030303030303031,0.8293216630196937,0.7925531914893617
149,230,62,16,0.7061611374407583,0.9030303030303031,0.8293216630196937,0.7925531914893617
152,226,66,13,0.6972477064220184,0.9212121212121213,0.8271334792122538,0.7937336814621411
151,234,58,14,0.722488038277512,0.9151515151515152,0.8424507658643327,0.8074866310160428
149,236,56,16,0.7268292682926829,0.9030303030303031,0.8424507658643327,0.8054054054054054
