tp,tn,fp,fn,p,r,a,f1
41,95,12,17,0.7735849056603774,0.7068965517241379,0.8242424242424242,0.7387387387387387
38,97,10,20,0.7916666666666666,0.6551724137931034,0.8181818181818182,0.7169811320754716
42,92,15,16,0.7368421052631579,0.7241379310344828,0.8121212121212121,0.7304347826086957
41,96,11,17,0.7884615384615384,0.7068965517241379,0.8303030303030303,0.7454545454545455
40,96,11,18,0.7843137254901961,0.6896551724137931,0.8242424242424242,0.7339449541284404
41,96,11,17,0.7884615384615384,0.7068965517241379,0.8303030303030303,0.7454545454545455
42,97,10,16,0.8076923076923077,0.7241379310344828,0.8424242424242424,0.7636363636363636
40,94,13,18,0.7547169811320755,0.6896551724137931,0.8121212121212121,0.7207207207207208
41,94,13,17,0.7592592592592593,0.7068965517241379,0.8181818181818182,0.7321428571428572
42,95,12,16,0.7777777777777778,0.7241379310344828,0.8303030303030303,0.75
43,93,14,15,0.7543859649122807,0.7413793103448276,0.8242424242424242,0.7478260869565219
41,96,11,17,0.7884615384615384,0.7068965517241379,0.8303030303030303,0.7454545454545455
40,94,13,18,0.7547169811320755,0.6896551724137931,0.8121212121212121,0.7207207207207208
37,95,12,21,0.7551020408163265,0.6379310344827587,0.8,0.6915887850467289
44,98,9,14,0.8301886792452831,0.7586206896551724,0.8606060606060606,0.7927927927927928
37,95,12,21,0.7551020408163265,0.6379310344827587,0.8,0.6915887850467289
39,94,13,19,0.75,0.6724137931034483,0.806060606060606,0.709090909090909
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
43,91,16,15,0.7288135593220338,0.7413793103448276,0.8121212121212121,0.735042735042735
37,96,11,21,0.7708333333333334,0.6379310344827587,0.806060606060606,0.69811320754717
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
38,97,10,20,0.7916666666666666,0.6551724137931034,0.8181818181818182,0.7169811320754716
42,96,11,16,0.7924528301886793,0.7241379310344828,0.8363636363636363,0.7567567567567567
39,96,11,19,0.78,0.6724137931034483,0.8181818181818182,0.7222222222222223
40,97,10,18,0.8,0.6896551724137931,0.8303030303030303,0.7407407407407408
40,95,12,18,0.7692307692307693,0.6896551724137931,0.8181818181818182,0.7272727272727274
41,96,11,17,0.7884615384615384,0.7068965517241379,0.8303030303030303,0.7454545454545455
40,96,11,18,0.7843137254901961,0.6896551724137931,0.8242424242424242,0.7339449541284404
39,92,15,19,0.7222222222222222,0.6724137931034483,0.793939393939394,0.6964285714285714
42,95,12,16,0.7777777777777778,0.7241379310344828,0.8303030303030303,0.75
