tp,tn,fp,fn,p,r,a,f1
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
44,94,13,14,0.7719298245614035,0.7586206896551724,0.8363636363636363,0.7652173913043477
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
45,93,14,13,0.7627118644067796,0.7758620689655172,0.8363636363636363,0.7692307692307694
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
44,97,10,14,0.8148148148148148,0.7586206896551724,0.8545454545454545,0.7857142857142857
46,98,9,12,0.8363636363636363,0.7931034482758621,0.8727272727272727,0.8141592920353982
43,98,9,15,0.8269230769230769,0.7413793103448276,0.8545454545454545,0.7818181818181817
42,94,13,16,0.7636363636363637,0.7241379310344828,0.8242424242424242,0.7433628318584072
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
43,97,10,15,0.8113207547169812,0.7413793103448276,0.8484848484848485,0.7747747747747747
44,94,13,14,0.7719298245614035,0.7586206896551724,0.8363636363636363,0.7652173913043477
46,97,10,12,0.8214285714285714,0.7931034482758621,0.8666666666666667,0.8070175438596492
43,95,12,15,0.7818181818181819,0.7413793103448276,0.8363636363636363,0.7610619469026548
43,97,10,15,0.8113207547169812,0.7413793103448276,0.8484848484848485,0.7747747747747747
44,97,10,14,0.8148148148148148,0.7586206896551724,0.8545454545454545,0.7857142857142857
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
42,96,11,16,0.7924528301886793,0.7241379310344828,0.8363636363636363,0.7567567567567567
44,93,14,14,0.7586206896551724,0.7586206896551724,0.8303030303030303,0.7586206896551724
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
43,95,12,15,0.7818181818181819,0.7413793103448276,0.8363636363636363,0.7610619469026548
43,94,13,15,0.7678571428571429,0.7413793103448276,0.8303030303030303,0.7543859649122806
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
44,93,14,14,0.7586206896551724,0.7586206896551724,0.8303030303030303,0.7586206896551724
44,94,13,14,0.7719298245614035,0.7586206896551724,0.8363636363636363,0.7652173913043477
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
43,95,12,15,0.7818181818181819,0.7413793103448276,0.8363636363636363,0.7610619469026548
43,96,11,15,0.7962962962962963,0.7413793103448276,0.8424242424242424,0.7678571428571429
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
44,98,9,14,0.8301886792452831,0.7586206896551724,0.8606060606060606,0.7927927927927928
44,95,12,14,0.7857142857142857,0.7586206896551724,0.8424242424242424,0.7719298245614034
44,96,11,14,0.8,0.7586206896551724,0.8484848484848485,0.7787610619469026
44,93,14,14,0.7586206896551724,0.7586206896551724,0.8303030303030303,0.7586206896551724
46,96,11,12,0.8070175438596491,0.7931034482758621,0.8606060606060606,0.8
45,96,11,13,0.8035714285714286,0.7758620689655172,0.8545454545454545,0.7894736842105263
45,95,12,13,0.7894736842105263,0.7758620689655172,0.8484848484848485,0.7826086956521741
