tp,tn,fp,fn,p,r,a,f1
138,213,79,27,0.6359447004608295,0.8363636363636363,0.7680525164113785,0.7225130890052355
139,233,59,26,0.702020202020202,0.8424242424242424,0.8140043763676149,0.7658402203856749
141,216,76,24,0.6497695852534562,0.8545454545454545,0.7811816192560175,0.7382198952879581
146,206,86,19,0.6293103448275862,0.8848484848484849,0.7702407002188184,0.7355163727959698
139,232,60,26,0.6984924623115578,0.8424242424242424,0.811816192560175,0.7637362637362639
137,224,68,28,0.6682926829268293,0.8303030303030303,0.7899343544857768,0.7405405405405406
134,217,75,31,0.6411483253588517,0.8121212121212121,0.7680525164113785,0.716577540106952
146,213,79,19,0.6488888888888888,0.8848484848484849,0.7855579868708972,0.7487179487179486
145,220,72,20,0.6682027649769585,0.8787878787878788,0.7986870897155361,0.7591623036649215
142,206,86,23,0.6228070175438597,0.8606060606060606,0.7614879649890591,0.72264631043257
146,220,72,19,0.6697247706422018,0.8848484848484849,0.8008752735229759,0.7624020887728459
135,214,78,30,0.6338028169014085,0.8181818181818182,0.7636761487964989,0.7142857142857142
148,215,77,17,0.6577777777777778,0.896969696969697,0.7943107221006565,0.7589743589743589
145,209,83,20,0.6359649122807017,0.8787878787878788,0.774617067833698,0.7379134860050891
137,221,71,28,0.6586538461538461,0.8303030303030303,0.7833698030634574,0.7345844504021448
140,226,66,25,0.6796116504854369,0.8484848484848485,0.8008752735229759,0.7547169811320755
143,226,66,22,0.6842105263157895,0.8666666666666667,0.8074398249452954,0.7647058823529413
148,224,68,17,0.6851851851851852,0.896969696969697,0.8140043763676149,0.7769028871391077
142,226,66,23,0.6826923076923077,0.8606060606060606,0.8052516411378556,0.7613941018766756
140,219,73,25,0.6572769953051644,0.8484848484848485,0.7855579868708972,0.7407407407407407
134,202,90,31,0.5982142857142857,0.8121212121212121,0.7352297592997812,0.6889460154241646
148,214,78,17,0.6548672566371682,0.896969696969697,0.7921225382932167,0.7570332480818414
143,215,77,22,0.65,0.8666666666666667,0.7833698030634574,0.7428571428571429
131,235,57,34,0.6968085106382979,0.793939393939394,0.8008752735229759,0.7422096317280453
137,221,71,28,0.6586538461538461,0.8303030303030303,0.7833698030634574,0.7345844504021448
136,208,84,29,0.6181818181818182,0.8242424242424242,0.7527352297592997,0.7064935064935065
134,222,70,31,0.6568627450980392,0.8121212121212121,0.7789934354485777,0.7262872628726288
141,215,77,24,0.6467889908256881,0.8545454545454545,0.7789934354485777,0.7362924281984334
139,219,73,26,0.6556603773584906,0.8424242424242424,0.7833698030634574,0.7374005305039787
140,222,70,25,0.6666666666666666,0.8484848484848485,0.7921225382932167,0.7466666666666666
143,219,73,22,0.6620370370370371,0.8666666666666667,0.7921225382932167,0.7506561679790026
149,218,74,16,0.6681614349775785,0.9030303030303031,0.8030634573304157,0.7680412371134021
139,224,68,26,0.6714975845410628,0.8424242424242424,0.7943107221006565,0.7473118279569892
139,231,61,26,0.695,0.8424242424242424,0.8096280087527352,0.7616438356164382
149,225,67,16,0.6898148148148148,0.9030303030303031,0.8183807439824945,0.7821522309711286
135,236,56,30,0.7068062827225131,0.8181818181818182,0.811816192560175,0.7584269662921349
139,219,73,26,0.6556603773584906,0.8424242424242424,0.7833698030634574,0.7374005305039787
145,214,78,20,0.6502242152466368,0.8787878787878788,0.7855579868708972,0.7474226804123711
138,209,83,27,0.6244343891402715,0.8363636363636363,0.7592997811816192,0.7150259067357513
141,228,64,24,0.6878048780487804,0.8545454545454545,0.8074398249452954,0.762162162162162
144,205,87,21,0.6233766233766234,0.8727272727272727,0.7636761487964989,0.7272727272727272
141,212,80,24,0.6380090497737556,0.8545454545454545,0.7724288840262582,0.7305699481865285
136,228,64,29,0.68,0.8242424242424242,0.7964989059080962,0.7452054794520547
137,210,82,28,0.6255707762557078,0.8303030303030303,0.7592997811816192,0.7135416666666667
141,227,65,24,0.6844660194174758,0.8545454545454545,0.8052516411378556,0.7601078167115903
144,214,78,21,0.6486486486486487,0.8727272727272727,0.7833698030634574,0.744186046511628
138,221,71,27,0.6602870813397129,0.8363636363636363,0.7855579868708972,0.7379679144385026
139,227,65,26,0.6813725490196079,0.8424242424242424,0.8008752735229759,0.7533875338753387
142,210,82,23,0.6339285714285714,0.8606060606060606,0.7702407002188184,0.7300771208226221
134,225,67,31,0.6666666666666666,0.8121212121212121,0.7855579868708972,0.7322404371584699
129,230,62,36,0.675392670157068,0.7818181818181819,0.7855579868708972,0.7247191011235956
136,216,76,29,0.6415094339622641,0.8242424242424242,0.7702407002188184,0.7214854111405835
131,232,60,34,0.6858638743455497,0.793939393939394,0.7943107221006565,0.7359550561797753
142,212,80,23,0.6396396396396397,0.8606060606060606,0.774617067833698,0.7338501291989665
