tp,tn,fp,fn,p,r,a,f1
42,94,13,16,0.7636363636363637,0.7241379310344828,0.8242424242424242,0.7433628318584072
41,91,16,17,0.7192982456140351,0.7068965517241379,0.8,0.7130434782608696
38,96,11,20,0.7755102040816326,0.6551724137931034,0.8121212121212121,0.7102803738317757
39,97,10,19,0.7959183673469388,0.6724137931034483,0.8242424242424242,0.7289719626168225
44,91,16,14,0.7333333333333333,0.7586206896551724,0.8181818181818182,0.7457627118644068
42,91,16,16,0.7241379310344828,0.7241379310344828,0.806060606060606,0.7241379310344829
35,91,16,23,0.6862745098039216,0.603448275862069,0.7636363636363637,0.6422018348623854
38,89,18,20,0.6785714285714286,0.6551724137931034,0.7696969696969697,0.6666666666666666
41,90,17,17,0.7068965517241379,0.7068965517241379,0.793939393939394,0.7068965517241379
48,88,19,10,0.7164179104477612,0.8275862068965517,0.8242424242424242,0.768
43,87,20,15,0.6825396825396826,0.7413793103448276,0.7878787878787878,0.7107438016528926
39,90,17,19,0.6964285714285714,0.6724137931034483,0.7818181818181819,0.6842105263157895
40,91,16,18,0.7142857142857143,0.6896551724137931,0.793939393939394,0.7017543859649122
41,95,12,17,0.7735849056603774,0.7068965517241379,0.8242424242424242,0.7387387387387387
35,95,12,23,0.7446808510638298,0.603448275862069,0.7878787878787878,0.6666666666666665
42,96,11,16,0.7924528301886793,0.7241379310344828,0.8363636363636363,0.7567567567567567
39,96,11,19,0.78,0.6724137931034483,0.8181818181818182,0.7222222222222223
42,91,16,16,0.7241379310344828,0.7241379310344828,0.806060606060606,0.7241379310344829
40,93,14,18,0.7407407407407407,0.6896551724137931,0.806060606060606,0.7142857142857143
39,95,12,19,0.7647058823529411,0.6724137931034483,0.8121212121212121,0.7155963302752292
40,93,14,18,0.7407407407407407,0.6896551724137931,0.806060606060606,0.7142857142857143
41,97,10,17,0.803921568627451,0.7068965517241379,0.8363636363636363,0.7522935779816514
41,94,13,17,0.7592592592592593,0.7068965517241379,0.8181818181818182,0.7321428571428572
38,96,11,20,0.7755102040816326,0.6551724137931034,0.8121212121212121,0.7102803738317757
42,96,11,16,0.7924528301886793,0.7241379310344828,0.8363636363636363,0.7567567567567567
41,93,14,17,0.7454545454545455,0.7068965517241379,0.8121212121212121,0.7256637168141592
41,92,15,17,0.7321428571428571,0.7068965517241379,0.806060606060606,0.719298245614035
38,95,12,20,0.76,0.6551724137931034,0.806060606060606,0.7037037037037037
38,93,14,20,0.7307692307692307,0.6551724137931034,0.793939393939394,0.6909090909090909
41,97,10,17,0.803921568627451,0.7068965517241379,0.8363636363636363,0.7522935779816514
40,94,13,18,0.7547169811320755,0.6896551724137931,0.8121212121212121,0.7207207207207208
43,95,12,15,0.7818181818181819,0.7413793103448276,0.8363636363636363,0.7610619469026548
43,98,9,15,0.8269230769230769,0.7413793103448276,0.8545454545454545,0.7818181818181817
39,91,16,19,0.7090909090909091,0.6724137931034483,0.7878787878787878,0.6902654867256638
47,90,17,11,0.734375,0.8103448275862069,0.8303030303030303,0.7704918032786885
37,95,12,21,0.7551020408163265,0.6379310344827587,0.8,0.6915887850467289
43,94,13,15,0.7678571428571429,0.7413793103448276,0.8303030303030303,0.7543859649122806
40,96,11,18,0.7843137254901961,0.6896551724137931,0.8242424242424242,0.7339449541284404
40,96,11,18,0.7843137254901961,0.6896551724137931,0.8242424242424242,0.7339449541284404
39,95,12,19,0.7647058823529411,0.6724137931034483,0.8121212121212121,0.7155963302752292
42,92,15,16,0.7368421052631579,0.7241379310344828,0.8121212121212121,0.7304347826086957
42,96,11,16,0.7924528301886793,0.7241379310344828,0.8363636363636363,0.7567567567567567
40,94,13,18,0.7547169811320755,0.6896551724137931,0.8121212121212121,0.7207207207207208
