tp,tn,fp,fn,p,r,a,f1
153,234,58,12,0.7251184834123223,0.9272727272727272,0.8468271334792122,0.8138297872340425
148,225,67,17,0.6883720930232559,0.896969696969697,0.8161925601750547,0.7789473684210526
146,225,67,19,0.6854460093896714,0.8848484848484849,0.811816192560175,0.7724867724867724
145,232,60,20,0.7073170731707317,0.8787878787878788,0.824945295404814,0.7837837837837839
149,238,54,16,0.7339901477832512,0.9030303030303031,0.8468271334792122,0.8097826086956522
148,225,67,17,0.6883720930232559,0.896969696969697,0.8161925601750547,0.7789473684210526
151,234,58,14,0.722488038277512,0.9151515151515152,0.8424507658643327,0.8074866310160428
151,237,55,14,0.7330097087378641,0.9151515151515152,0.849015317286652,0.8140161725067385
149,229,63,16,0.7028301886792453,0.9030303030303031,0.8271334792122538,0.7904509283819628
150,225,67,15,0.6912442396313364,0.9090909090909091,0.8205689277899344,0.7853403141361256
146,230,62,19,0.7019230769230769,0.8848484848484849,0.8227571115973742,0.7828418230563002
147,229,63,18,0.7,0.8909090909090909,0.8227571115973742,0.7839999999999999
150,226,66,15,0.6944444444444444,0.9090909090909091,0.8227571115973742,0.7874015748031497
153,231,61,12,0.7149532710280374,0.9272727272727272,0.8402625820568927,0.8073878627968338
154,224,68,11,0.6936936936936937,0.9333333333333333,0.8271334792122538,0.7958656330749353
154,222,70,11,0.6875,0.9333333333333333,0.8227571115973742,0.7917737789203085
147,237,55,18,0.7277227722772277,0.8909090909090909,0.8402625820568927,0.8010899182561307
146,229,63,19,0.6985645933014354,0.8848484848484849,0.8205689277899344,0.7807486631016042
152,240,52,13,0.7450980392156863,0.9212121212121213,0.8577680525164114,0.8238482384823848
151,231,61,14,0.7122641509433962,0.9151515151515152,0.8358862144420132,0.8010610079575597
154,230,62,11,0.7129629629629629,0.9333333333333333,0.8402625820568927,0.8083989501312335
143,227,65,22,0.6875,0.8666666666666667,0.8096280087527352,0.7667560321715817
150,231,61,15,0.7109004739336493,0.9090909090909091,0.8336980306345733,0.7978723404255318
148,233,59,17,0.714975845410628,0.896969696969697,0.8336980306345733,0.7956989247311828
142,230,62,23,0.696078431372549,0.8606060606060606,0.8140043763676149,0.7696476964769647
149,230,62,16,0.7061611374407583,0.9030303030303031,0.8293216630196937,0.7925531914893617
151,226,66,14,0.695852534562212,0.9151515151515152,0.824945295404814,0.7905759162303664
149,235,57,16,0.7233009708737864,0.9030303030303031,0.8402625820568927,0.8032345013477089
148,236,56,17,0.7254901960784313,0.896969696969697,0.8402625820568927,0.8021680216802167
147,234,58,18,0.7170731707317073,0.8909090909090909,0.8336980306345733,0.7945945945945946
149,232,60,16,0.7129186602870813,0.9030303030303031,0.8336980306345733,0.7967914438502673
156,226,66,9,0.7027027027027027,0.9454545454545454,0.8358862144420132,0.806201550387597
151,236,56,14,0.7294685990338164,0.9151515151515152,0.8468271334792122,0.8118279569892474
149,232,60,16,0.7129186602870813,0.9030303030303031,0.8336980306345733,0.7967914438502673
